,Marca,Modelo,Año,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio,Link,Ubicación
90,Nissan,March,2022,Gris,Gasolina,5,Automática,1.6,Hatchback,18500 km,59.800.000,https://carro.mercadolibre.com.co/MCO-938015614-nissan-march-advance-2022-_JM#position=43&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
91,Mini,Cooper,2018,Plateado,Gasolina,5,Automática,2.0,Hatchback,64000 km,112.500.000,https://carro.mercadolibre.com.co/MCO-936998934-mini-cooper-s-2018-_JM#position=44&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Ciudad Del Rio - Medellín
92,Suzuki,Swift,2022,Plateado,Híbrido,5,Mecánica,1.25,Hatchback,2770 km,71.200.000,https://carro.mercadolibre.com.co/MCO-934359386-suzuki-swift-hybrid-2022-_JM#position=45&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Belén La Palma - Medellín
93,Jeep,Renegade,2022,Blanco,Gasolina,5,Automática,1.8,Station Wagon,7200 km,104.000.000,https://carro.mercadolibre.com.co/MCO-934371686-jeep-renegade-sport-plus-2022-_JM#position=46&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Guayabal - Medellín
94,Chevrolet,Aveo,2009,Gris,Gasolina,5,Mecánica,1.6,Sedán,191000 km,24.500.000,https://carro.mercadolibre.com.co/MCO-933360904-chevrolet-aveo-2009-_JM#position=47&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Calasanz - Medellín
95,Toyota,Land Cruiser,1993,Azul,Gasolina,5,Mecánica,4.5,Camioneta,350000 km,58.500.000,https://carro.mercadolibre.com.co/MCO-931159812-toyota-land-cruiser-1993-_JM#position=48&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
96,Renault,Stepway,2018,Rojo,Gasolina,5,Mecánica,1.6,Hatchback,54100 km,46.000.000,https://carro.mercadolibre.com.co/MCO-914468989-mitsubishi-montero-modelo-1996-_JM#position=1&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
97,Mazda,3,2020,Blanco,Gasolina,4,Automática,2.0,Sedán,68000 km,90.000.000,https://carro.mercadolibre.com.co/MCO-913794587-subaru-xv-hybrid-modelo-2021-_JM#position=2&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
98,Toyota,Prado,2012,Negro,Gasolina,2,Automática,2.7,NA,147100 km,128.500.000,https://carro.mercadolibre.com.co/MCO-913711887-bmw-330i-sportline-modelo-2020-_JM#position=3&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
99,Ford,Escape,2015,Negro,Gasolina,5,Automática,2.0,Station Wagon,65966 km,63.000.000,https://carro.mercadolibre.com.co/MCO-913183135-kia-sportage-fq-modelo-2015-_JM#position=4&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
100,Chevrolet,Onix,2023,Plateado,Gasolina,4,Automática,1.O Turbo,Sedán,1000 km,72.900.000,https://carro.mercadolibre.com.co/MCO-911945331-mitsubishi-montero-hard-top-modelo-2016-_JM#position=5&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
101,Toyota,Prado,2013,Gris,Gasolina,5,Automática,4.0,Station Wagon,198075 km,183.900.000,https://carro.mercadolibre.com.co/MCO-910706047-chevrolet-traverse-high-country-2019-_JM#position=6&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
102,Toyota,4Runner,2017,Blanco,Gasolina,4,Automática,4.0,Station Wagon,55916 km,197.900.000,https://carro.mercadolibre.com.co/MCO-909713446-ford-raptor-modelo-2019-_JM#position=7&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
103,BMW,218i,2021,Blanco,Gasolina,4,Automática,1.5,Sedán,7893 km,132.000.000,https://carro.mercadolibre.com.co/MCO-908314463-ford-edge-2016-_JM#position=8&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
104,Land Rover,Santana,1979,Beige,Gasolina,2,Mecánica,2.28,NA,1000 km,50.000.000,https://carro.mercadolibre.com.co/MCO-905408367-land-rover-range-rover-evoque-modelo-2020-_JM#position=9&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
105,Mercedes-Benz,Clase GLA,2015,Blanco,Gasolina,5,Automática,1.6,Camioneta,50600 km,89.900.000,https://carro.mercadolibre.com.co/MCO-938324290-toyota-fortuner-28l-2019-_JM#position=10&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
106,Jeep,Cherokee,1994,Verde,Gasolina,4,Mecánica,4.0,NA,243654 km,25.000.000,https://carro.mercadolibre.com.co/MCO-938043394-renault-duster-dynamique-4x2-2015-_JM#position=11&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Joaquin - Sabaneta
107,Nissan,Navara,2009,Azul,Diésel,4,Mecánica,2.5,Pick-Up,157402 km,65.000.000,https://carro.mercadolibre.com.co/MCO-933657130-nissan-x-trail-exclusive-2017-_JM#position=12&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Lucas - Envigado
108,Toyota,Corolla,2022,Plateado,Híbrido,4,Automática,1.8,Sedán,8500 km,107.000.000,https://carro.mercadolibre.com.co/MCO-931847032-mercedes-benz-gla-200-2016-_JM#position=13&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Loma de las brujas - Envigado
109,Jeep,Wrangler,1986,Verde,Gasolina,2,Mecánica,4.2,NA,181500 km,50.000.000,https://carro.mercadolibre.com.co/MCO-931432085-toyota-prado-txl-2019-_JM#position=14&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Conquistadores - Medellín
110,Chevrolet,Vitara,2005,Gris,Gasolina,3,Mecánica,1.6,NA,253732 km,33.500.000,https://carro.mercadolibre.com.co/MCO-931416075-mazda-2-touring-2016-_JM#position=15&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
111,Toyota,Hilux,2006,Blanco,Diésel,4,Mecánica,2.5,Camioneta,256500 km,69.900.000,https://carro.mercadolibre.com.co/MCO-930123397-bmw-420i-f33-cabriolet-executive-2017-_JM#position=16&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
112,Chevrolet,N300,2016,Blanco,Gasolina,4,Mecánica,1.2,Van,97447 km,36.000.000,https://carro.mercadolibre.com.co/MCO-924559306-hyundai-atos-prime-2011-_JM#position=17&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Granizal - Medellín
113,Ford,Mustang,2017,Negro,Gasolina,2,Automática,5.0,Coupé,14950 km,149.500.000,https://carro.mercadolibre.com.co/MCO-922634202-mazda-3-sport-touring-_JM#position=18&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
114,Toyota,Fortuner,2015,Gris,Diésel,4,Automática,3.0,Station Wagon,156289 km,138.500.000,https://carro.mercadolibre.com.co/MCO-906782140-mini-cooper-se-electrico-modelo-2022-_JM#position=19&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
115,Chevrolet,Samurai,2000,Verde,Gasolina,2,Mecánica,1.3,NA,294747 km,45.000.000,https://carro.mercadolibre.com.co/MCO-905908029-land-rover-ranger-2018-_JM#position=20&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
116,Nissan,Frontier,2017,Blanco,Gasolina,4,Mecánica,2.5,NA,77000 km,92.000.000,https://carro.mercadolibre.com.co/MCO-938854935-chevrolet-aveo-gti-2008-_JM#position=21&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Dorado - Envigado
117,Nissan,March,2019,Plateado,Gasolina,5,Mecánica,1.6,Hatchback,58200 km,41.800.000,https://carro.mercadolibre.com.co/MCO-934786301-chevrolet-vitara-modelo-2010-_JM#position=22&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Copacabana
118,Nissan,March,2021,Gris,Gasolina,5,Automática,1.6,Hatchback,21500 km,52.900.000,https://carro.mercadolibre.com.co/MCO-928080391-mazda-2-grand-touring-2016-_JM#position=23&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Las Antillas - Envigado
119,Mazda,3,2016,Plateado,Gasolina,4,Mecánica,2.0,Sedán,30600 km,67.800.000,https://carro.mercadolibre.com.co/MCO-924514796-toyota-land-cruiser-lc-200-2019-_JM#position=24&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Las Palmas - Medellín
120,Ford,Explorer,2011,Negro,Gasolina,4,Automática,4.0,NA,93500 km,72.000.000,https://carro.mercadolibre.com.co/MCO-922677742-toyota-prado-tx-blindado-2013-_JM#position=25&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
121,Ford,Ecosport,2018,Blanco,Gasolina,5,Automática,2.0,Station Wagon,55000 km,65.000.000,https://carro.mercadolibre.com.co/MCO-918497110-toyota-fj-cruiser-2019-_JM#position=26&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
122,Kia,Picanto,2020,Plateado,Gasolina,5,Automática,1.25,Hatchback,20700 km,55.000.000,https://carro.mercadolibre.com.co/MCO-909700003-kia-sportage-revolution-modelo-2015-_JM#position=27&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Carmelo - Sabaneta
123,Renault,Duster,2022,Gris,Gasolina,5,Automática,1.3,Station Wagon,8250 km,86.000.000,https://carro.mercadolibre.com.co/MCO-938935709-toyota-corolla-xei-2022-_JM#position=28&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
124,Renault,Duster,2021,Gris,Gasolina,5,Mecánica,2.0,Station Wagon,32900 km,76.900.000,https://carro.mercadolibre.com.co/MCO-938291454-honda-crv-city-plus-2017-_JM#position=29&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
125,Toyota,Corolla,2023,Blanco,Gasolina,4,Automática,2.0,Sedán,100 km,122.500.000,https://carro.mercadolibre.com.co/MCO-937622556-nissan-versa-advance-2016-_JM#position=30&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
126,Mitsubishi,Montero,2018,Negro,Diésel,5,Automática,2.5,Station Wagon,67000 km,157.000.000,https://carro.mercadolibre.com.co/MCO-937037103-mazda-cx-5-grand-touring-lx-2022-_JM#position=31&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Robledo - Medellín
127,Mazda,CX-5,2018,Blanco,Gasolina,5,Automática,2.5,Station Wagon,67000 km,110.000.000,https://carro.mercadolibre.com.co/MCO-936964714-mazda-cx-9-grand-touring-lx-2020-_JM#position=32&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
128,Renault,Symbol,2006,Gris,Gasolina,4,Mecánica,1.4,Sedán,199000 km,15.900.000,https://carro.mercadolibre.com.co/MCO-934358142-subaru-xv-es-cvt-eyesight-2018-_JM#position=33&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Calasanz - Medellín
129,Toyota,Prado,2010,Plateado,Diésel,5,Mecánica,3.0,Camioneta,193011 km,138.500.000,https://carro.mercadolibre.com.co/MCO-933614132-toyota-fortuner-sr5-2014-_JM#position=34&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Centro - Medellín
130,Kia,Sportage,2019,Gris,Gasolina,5,Automática,2.0,Station Wagon,43957 km,97.900.000,https://carro.mercadolibre.com.co/MCO-932850292-ford-raptor-f-150-2014-_JM#position=35&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
131,BMW,325 i,2006,Plateado,Gasolina,4,Automática,2.5,Sedán,125368 km,55.000.000,https://carro.mercadolibre.com.co/MCO-931847634-toyota-prado-tx-2012-_JM#position=36&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Rionegro
132,Volkswagen,Gol,2018,Plateado,Gasolina,5,Mecánica,1.6,Hatchback,31511 km,49.500.000,https://carro.mercadolibre.com.co/MCO-929292991-bmw-530-i-2018-_JM#position=37&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
133,Kia,Rio,2016,Plateado,Gasolina,5,Automática,1.4,Hatchback,61900 km,53.900.000,https://carro.mercadolibre.com.co/MCO-922575948-honda-civic-ex-2015-_JM#position=38&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Diego - Medellín
134,Mercedes-Benz,Clase GLE,2022,Plateado,Híbrido,5,Automática,3.0,Station Wagon,3200 km,365.000.000,https://carro.mercadolibre.com.co/MCO-913168654-toyota-4-runner-2021-_JM#position=39&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Loma del Chocho - Envigado
135,Chevrolet,Beat,2020,Blanco,Gasolina,4,Mecánica,1.2,Sedán,25600 km,40.500.000,https://carro.mercadolibre.com.co/MCO-938906919-mazda-3-touring-2016-_JM#position=40&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
136,Renault,Duster,2013,Azul,Gasolina,4,Mecánica,2.0,Camioneta,162708 km,41.000.000,https://carro.mercadolibre.com.co/MCO-938350558-renault-stepway-dynamique-intens-2017-_JM#position=41&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Bello
137,Jeep,Grand Cherokee,2012,Gris,Gasolina,5,Automática,3.6,Station Wagon,95900 km,75.000.000,https://carro.mercadolibre.com.co/MCO-938298303-renault-duster-dynamique-2016-_JM#position=42&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Belén - Medellín
138,Ford,Fiesta,2015,Blanco,Gasolina,4,Mecánica,1.6,Sedán,80000 km,41.000.000,https://carro.mercadolibre.com.co/MCO-938015614-nissan-march-advance-2022-_JM#position=43&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
139,Mercedes-Benz,Clase ML,2014,Blanco,Gasolina,5,Automática,Station Wagon,NA,86049 km,122.000.000,https://carro.mercadolibre.com.co/MCO-936998934-mini-cooper-s-2018-_JM#position=44&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Ciudad Del Rio - Medellín
140,Mazda,CX-30,2021,Azul,Gasolina,5,Automática,2.5,Camioneta,25917 km,115.500.000,https://carro.mercadolibre.com.co/MCO-934359386-suzuki-swift-hybrid-2022-_JM#position=45&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Belén La Palma - Medellín
141,Renault,Logan,2019,Gris,Gasolina y gas,4,Mecánica,1.6,Sedán,29900 km,45.000.000,https://carro.mercadolibre.com.co/MCO-934371686-jeep-renegade-sport-plus-2022-_JM#position=46&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Guayabal - Medellín
142,Jeep,Wrangler,2016,Blanco,Gasolina,2,Automática,3.6,NA,41700 km,151.000.000,https://carro.mercadolibre.com.co/MCO-933360904-chevrolet-aveo-2009-_JM#position=47&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Calasanz - Medellín
143,Renault,Duster Oroch,2017,Blanco,Gasolina y gas,4,Mecánica,2.0,Pick-Up,88900 km,57.000.000,https://carro.mercadolibre.com.co/MCO-931159812-toyota-land-cruiser-1993-_JM#position=48&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
144,Mercedes-Benz,C 180,2012,Negro,Gasolina,4,Automática,1.8,Sedán,113000 km,53.000.000,https://carro.mercadolibre.com.co/MCO-914468989-mitsubishi-montero-modelo-1996-_JM#position=1&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
145,Audi,A7,2012,Azul,Gasolina,5,Automática,Hatchback,NA,71000 km,115.000.000,https://carro.mercadolibre.com.co/MCO-913794587-subaru-xv-hybrid-modelo-2021-_JM#position=2&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
146,Honda,CR-V,2003,Marrón,Gasolina,5,Automática,2.4,Camioneta,232000 km,35.900.000,https://carro.mercadolibre.com.co/MCO-913711887-bmw-330i-sportline-modelo-2020-_JM#position=3&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
147,Toyota,Hilux,2022,Blanco,Diésel,4,Automática,Pick-Up,NA,0 km,234.900.000,https://carro.mercadolibre.com.co/MCO-913183135-kia-sportage-fq-modelo-2015-_JM#position=4&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
148,Nissan,Frontier,2020,Blanco,Diésel,2,Mecánica,2.5,Pick-Up,36893 km,139.800.000,https://carro.mercadolibre.com.co/MCO-911945331-mitsubishi-montero-hard-top-modelo-2016-_JM#position=5&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
149,Renault,ALASKAN,2017,Blanco,Diésel,2,Automática,2.5,Pick-Up,89000 km,114.900.000,https://carro.mercadolibre.com.co/MCO-910706047-chevrolet-traverse-high-country-2019-_JM#position=6&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
150,Mercedes-Benz,Clase A,2017,Gris,Gasolina,5,Automática,1.6,Hatchback,35000 km,89.900.000,https://carro.mercadolibre.com.co/MCO-909713446-ford-raptor-modelo-2019-_JM#position=7&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
151,Ford,Ranger,2013,Diésel,2,Automática,3.2,Pick-Up,NA,150000 km,87.900.000,https://carro.mercadolibre.com.co/MCO-908314463-ford-edge-2016-_JM#position=8&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
152,Toyota,Land Cruiser,1996,Gasolina,2,Mecánica,4.5,Pick-Up,NA,290000 km,83.900.000,https://carro.mercadolibre.com.co/MCO-905408367-land-rover-range-rover-evoque-modelo-2020-_JM#position=9&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
153,Volkswagen,Amarok,2019,Diésel,4,Automática,3.0,Pick-Up,NA,65000 km,175.000.000,https://carro.mercadolibre.com.co/MCO-938324290-toyota-fortuner-28l-2019-_JM#position=10&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
154,Mazda,2,2016,Blanco,Gasolina,5,Automática,1.5,Hatchback,44000 km,64.800.000,https://carro.mercadolibre.com.co/MCO-938043394-renault-duster-dynamique-4x2-2015-_JM#position=11&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Joaquin - Sabaneta
155,Volkswagen,Amarok,2020,Blanco,Diésel,4,Mecánica,2.0,Pick-Up,40000 km,129.900.000,https://carro.mercadolibre.com.co/MCO-933657130-nissan-x-trail-exclusive-2017-_JM#position=12&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Lucas - Envigado
156,Hyundai,Tucson,2016,Gris,Gasolina,5,Automática,2.0,Camioneta,58000 km,89.000.000,https://carro.mercadolibre.com.co/MCO-931847032-mercedes-benz-gla-200-2016-_JM#position=13&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Loma de las brujas - Envigado
157,Nissan,Frontier,2011,Blanco,Diésel,2,Mecánica,2.5,Pick-Up,172000 km,64.900.000,https://carro.mercadolibre.com.co/MCO-931432085-toyota-prado-txl-2019-_JM#position=14&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Conquistadores - Medellín
158,Nissan,Frontier,2018,Blanco,Diésel,4,Mecánica,2.5,Pick-Up,88000 km,116.900.000,https://carro.mercadolibre.com.co/MCO-931416075-mazda-2-touring-2016-_JM#position=15&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
159,Ford,Escape,2012,Gris,Gasolina,5,Automática,3.0,Camioneta,77000 km,47.900.000,https://carro.mercadolibre.com.co/MCO-930123397-bmw-420i-f33-cabriolet-executive-2017-_JM#position=16&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
160,Suzuki,Swift,2016,Plateado,Gasolina,5,Automática,1.4,Hatchback,68000 km,46.500.000,https://carro.mercadolibre.com.co/MCO-924559306-hyundai-atos-prime-2011-_JM#position=17&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Granizal - Medellín
161,Chevrolet,Sonic,2015,Gasolina,5,Automática,1.6,Hatchback,NA,88000 km,37.900.000,https://carro.mercadolibre.com.co/MCO-922634202-mazda-3-sport-touring-_JM#position=18&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
162,Nissan,Frontier,2018,Blanco,Diésel,4,Mecánica,2.5,Pick-Up,89000 km,116.900.000,https://carro.mercadolibre.com.co/MCO-906782140-mini-cooper-se-electrico-modelo-2022-_JM#position=19&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
