,Marca,Modelo,Año,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio,Link,Ubicación
563,Renault,Sandero,2015,Blanco,Gasolina,5,Mecánica,1.6,Hatchback,77000 km,34.000.000,https://carro.mercadolibre.com.co/MCO-937712647-mazda-2-2013-15-15ha1c-_JM#position=36&search_layout=grid&type=item&tracking_id=c9359f27-2f57-42bd-b10b-2f88f8a2a1db,Pereira
564,Renault,Symbol,2010,Gris,Gasolina,4,Mecánica,1.6,Sedán,190000 km,23.500.000,https://carro.mercadolibre.com.co/MCO-934476648-renault-stepway-2016-16-dynamique-110-hp-_JM#position=37&search_layout=grid&type=item&tracking_id=c9359f27-2f57-42bd-b10b-2f88f8a2a1db,Pereira
565,Nissan,Kicks,2018,Blanco,Gasolina,5,Mecánica,1.6,Camioneta,83000 km,81.900.000,https://carro.mercadolibre.com.co/MCO-926129827-ford-ecosport-se-2017-_JM#position=38&search_layout=grid&type=item&tracking_id=c9359f27-2f57-42bd-b10b-2f88f8a2a1db,Maraya - Pereira
566,Suzuki,S-Presso,2021,Plateado,Gasolina,5,Mecánica,1.0,Camioneta,8000 km,43.900.000,https://carro.mercadolibre.com.co/MCO-926110240-spark-gt-2017-ltz-full-_JM#position=39&search_layout=grid&type=item&tracking_id=c9359f27-2f57-42bd-b10b-2f88f8a2a1db,Dosquebradas
567,Chevrolet,Spark,2017,Plateado,Gasolina,5,Mecánica,1.2,Hatchback,91000 km,36.900.000,https://carro.mercadolibre.com.co/MCO-924703241-hyundai-tucson-ix35-gl-at-2016-_JM#position=40&search_layout=grid&type=item&tracking_id=c9359f27-2f57-42bd-b10b-2f88f8a2a1db,Maraya - Pereira
568,Toyota,Hilux,2017,Blanco,Diésel,4,Mecánica,2.4,Pick-Up,90000 km,155.000.000,https://carro.mercadolibre.com.co/MCO-914409295-toyota-prado-txl-diesel-2020-_JM#position=41&search_layout=grid&type=item&tracking_id=c9359f27-2f57-42bd-b10b-2f88f8a2a1db,Cerritos - Pereira
569,Mazda,3,2017,Gasolina,4,Automática,2.0,Sedán,NA,72000 km,64.900.000,https://carro.mercadolibre.com.co/MCO-901507341-suzuki-swift-1600-_JM#position=42&search_layout=grid&type=item&tracking_id=c9359f27-2f57-42bd-b10b-2f88f8a2a1db,Pereira
570,Ford,Bronco,2021,Plateado,Gasolina,5,Automática,1.5l,Off-Road,0 km,156.990.000,https://carro.mercadolibre.com.co/MCO-889442914-chevrolet-luv-dmax-30-4x4-2009-_JM#position=43&search_layout=grid&type=item&tracking_id=c9359f27-2f57-42bd-b10b-2f88f8a2a1db,30 de Agosto - Pereira
571,Volkswagen,Polo,2022,Gris,Gasolina,5,Automática,1.6,Hatchback,0 km,87.990.000,https://carro.mercadolibre.com.co/MCO-886575746-kia-picanto-10-2020-_JM#position=44&search_layout=grid&type=item&tracking_id=c9359f27-2f57-42bd-b10b-2f88f8a2a1db,30 de Agosto - Pereira
572,Mitsubishi,Outlander,2016,Plateado,Gasolina,5,Mecánica,3.0,Camioneta,81000 km,84.000.000,https://carro.mercadolibre.com.co/MCO-881587958-toyota-fortuner-2014-30-sr5-_JM#position=45&search_layout=grid&type=item&tracking_id=c9359f27-2f57-42bd-b10b-2f88f8a2a1db,Pereira
573,Chevrolet,AVEO EMOTION,2011,Gasolina,4,Mecánica,1.6,Sedán,NA,110000 km,28.900.000,https://carro.mercadolibre.com.co/MCO-880935563-toyota-fortuner-2009-30-sr5-_JM#position=46&search_layout=grid&type=item&tracking_id=c9359f27-2f57-42bd-b10b-2f88f8a2a1db,Pereira
574,Chevrolet,Captiva,2015,Gris,Gasolina,5,Automática,2.4,Camioneta,100000 km,43.800.000,https://carro.mercadolibre.com.co/MCO-919961050-renault-sandero-life--_JM#position=47&search_layout=grid&type=item&tracking_id=c9359f27-2f57-42bd-b10b-2f88f8a2a1db,30 de Agosto - Pereira
575,Toyota,Fortuner,2011,Diésel,5,Mecánica,3.0,Camioneta,NA,155400 km,118.000.000,https://carro.mercadolibre.com.co/MCO-654807723-renault-sandero-life-_JM#position=48&search_layout=grid&type=item&tracking_id=c9359f27-2f57-42bd-b10b-2f88f8a2a1db,30 de Agosto - Pereira
576,Toyota,Prado,2014,Gris,Diésel,5,Automática,3.0,Camioneta,140000 km,175.000.000,https://carro.mercadolibre.com.co/MCO-939432192-suzuki-swift-dzire-mecanico-_JM#position=1&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
577,Volkswagen,Gol,2021,Blanco,Gasolina,5,Automática,1.6,Hatchback,21400 km,58.000.000,https://carro.mercadolibre.com.co/MCO-939449444-hyundai-i10-2016-12l-_JM#position=2&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
578,Chevrolet,Vivant,2007,Blanco,Gasolina,5,Automática,2.0,Hatchback,143000 km,23.000.000,https://carro.mercadolibre.com.co/MCO-938802180-renault-logan-2010-14-entry-familier-_JM#position=3&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
579,Chevrolet,Spark,2017,Gris,Gasolina,5,Mecánica,1.2,Hatchback,119000 km,34.900.000,https://carro.mercadolibre.com.co/MCO-936101766-chevrolet-spark-2015-10-life-sport-_JM#position=4&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
580,Chevrolet,Sail,2017,Gasolina,4,Mecánica,1.4,Sedán,NA,45000 km,35.900.000,https://carro.mercadolibre.com.co/MCO-936095557-renault-logan-2017-16-privilege-intens-_JM#position=5&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
581,Kia,Sorento,2007,Diésel,5,Mecánica,2.5,Camioneta,NA,165000 km,36.000.000,https://carro.mercadolibre.com.co/MCO-936101548-chevrolet-aveo-2010-16-gti-limited-_JM#position=6&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
582,Ford,Ecosport,2009,Negro,Gasolina,5,Mecánica,2.0,Camioneta,167000 km,35.500.000,https://carro.mercadolibre.com.co/MCO-934213980-morris-garage-mg3-_JM#position=7&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
583,Audi,Q3,2022,Gris,Gasolina y gas,5,Automática,1.4TURBO,SUV,0 km,164.900.000,https://carro.mercadolibre.com.co/MCO-934252586-mazda-bt-50-_JM#position=8&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
584,Audi,Q3 Sportback,2022,Blanco,Gasolina y gas,5,Automática,1.4TURBO,Coupé,0 km,177.900.000,https://carro.mercadolibre.com.co/MCO-934258881-nissan-x-trail-2013-25-x-ltd-_JM#position=9&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
585,Chevrolet,Silverado,2011,Híbrido,2,Automática,6.0,Pick-Up,NA,140000 km,120.000.000,https://carro.mercadolibre.com.co/MCO-932013586-mazda-2-2017-15-touring-_JM#position=10&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
586,Chevrolet,Onix,2021,Gasolina,4,Mecánica,1.0,Sedán,NA,62231 km,57.900.000,https://carro.mercadolibre.com.co/MCO-930135132-renault-kwid-2021-10-12v-_JM#position=11&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
587,Honda,CR-V,2016,Gasolina,5,Mecánica,2.4,Camioneta,NA,98452 km,95.900.000,https://carro.mercadolibre.com.co/MCO-921557679-nissan-qashqai-2016-20-advance-_JM#position=12&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
588,Mazda,CX-5,2018,Gasolina,5,Automática,2.0,Camioneta,NA,94900 km,93.900.000,https://carro.mercadolibre.com.co/MCO-912399777-toyota-prado-2015-40-tx-l-fl-_JM#position=13&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
589,Chevrolet,Onix,2021,Gasolina,4,Mecánica,1.0,Sedán,NA,13900 km,61.000.000,https://carro.mercadolibre.com.co/MCO-908293579-volkswagen-amarok-20-trendline-_JM#position=14&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,30 de Agosto - Pereira
590,Kia,Rio,2017,Gasolina,5,Mecánica,1.2,Hatchback,NA,47000 km,49.800.000,https://carro.mercadolibre.com.co/MCO-884264200-jac-t8-full-_JM#position=15&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,30 de Agosto - Pereira
591,Nissan,X-Trail,2015,Plateado,Gasolina,5,Automática,2.5,Camioneta,75000 km,77.800.000,https://carro.mercadolibre.com.co/MCO-934413390-nissan-sentra-_JM#position=16&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,30 de Agosto - Pereira
592,Mazda,2,2018,Gasolina,5,Automática,1.5,Hatchback,NA,76000 km,55.000.000,https://carro.mercadolibre.com.co/MCO-875111249-bmw-x5-2017-30-xdrive35i-_JM#position=17&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
593,Mini,Countryman,2020,Gasolina,5,Automática,2.0,Hatchback,NA,10000 km,127.000.000,https://carro.mercadolibre.com.co/MCO-938025425-nissan-march-16-emotion-_JM#position=18&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
594,Renault,Logan,2007,Gasolina,4,Mecánica,1.6,Sedán,NA,175000 km,18.700.000,https://carro.mercadolibre.com.co/MCO-937043308-renault-sandero-_JM#position=19&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,30 de Agosto - Pereira
595,Mazda,3,2019,Gasolina,4,Automática,2.0,Sedán,NA,40000 km,84.500.000,https://carro.mercadolibre.com.co/MCO-934406185-renault-symbol-_JM#position=20&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,30 de Agosto - Pereira
596,Nissan,Versa,2020,Gris,Gasolina,4,Automática,1.6,Sedán,37200 km,64.200.000,https://carro.mercadolibre.com.co/MCO-934418645-nissan-kicks-2018-16-sense-_JM#position=21&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
597,BMW,Serie 4,2017,Azul,Gasolina,5,Automática,2.0,Coupé,32000 km,108.500.000,https://carro.mercadolibre.com.co/MCO-934226683-suzuki-s-presso-2021-10-_JM#position=22&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
598,Kia,Sorento,2015,Gasolina,5,Mecánica,2.4,Camioneta,NA,126500 km,70.000.000,https://carro.mercadolibre.com.co/MCO-930499680-chevrolet-spark-gt-chevrolet-spark-gt-_JM#position=23&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
599,Toyota,Prado,2010,Negro,Gasolina,5,Mecánica,4.0,Camioneta,170000 km,130.000.000,https://carro.mercadolibre.com.co/MCO-927467661-spark-gt-ltz-2017-_JM#position=24&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,30 de Agosto - Pereira
600,Mazda,BT-50,2010,Plateado,Gasolina,2,Mecánica,2.2,Pick-Up,187000 km,54.000.000,https://carro.mercadolibre.com.co/MCO-908155275-toyota-hilux-24l-4x4-_JM#position=25&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,30 de Agosto - Pereira
601,Renault,Sandero,2018,Gasolina,5,Automática,1.6,Hatchback,NA,36000 km,39.500.000,https://carro.mercadolibre.com.co/MCO-866901124-mazda-3-2017-20-touring-_JM#position=26&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
602,Mazda,CX-5,2019,Gasolina,5,Automática,2.5,Camioneta,NA,55000 km,110.000.000,https://carro.mercadolibre.com.co/MCO-893962877-ford-bronco-big-bend-2022-15l-_JM#position=27&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,30 de Agosto - Pereira
603,Kia,Picanto,2016,Gris,Gasolina,5,Mecánica,1.2,Hatchback,104500 km,35.250.000,https://carro.mercadolibre.com.co/MCO-861846705-volkswagen-polo-comfortline-automatico-_JM#position=28&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,30 de Agosto - Pereira
604,Nissan,X-Trail,2007,Gasolina,5,Mecánica,2.5,Camioneta,NA,217350 km,38.900.000,https://carro.mercadolibre.com.co/MCO-910277177-mitsubishi-outlander-2016-_JM#position=29&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pinares - Pereira
605,Suzuki,Celerio,2020,Gasolina,5,Mecánica,1.0,Hatchback,NA,25050 km,38.500.000,https://carro.mercadolibre.com.co/MCO-907561953-chevrolet-aveo-emotion-2011-16l-_JM#position=30&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Dosquebradas
606,Volkswagen,Golf,2016,Rojo,Gasolina,5,Automática,2.0,Hatchback,64000 km,78.800.000,https://carro.mercadolibre.com.co/MCO-937660267-chevrolet-captiva-2015-_JM#position=31&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Centro - Pereira
607,Toyota,Burbuja,1998,Gasolina,5,Automática,4.5,Camioneta,NA,215000 km,87.000.000,https://carro.mercadolibre.com.co/MCO-907077116-toyota-fortuner-2011-30-sr5-_JM#position=32&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
608,Renault,Koleos,2013,Marrón,Gasolina,5,Automática,2.5,Camioneta,151836 km,48.500.000,https://carro.mercadolibre.com.co/MCO-907984924-toyota-txl-_JM#position=33&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,30 de Agosto - Pereira
609,Renault,Kwid,2021,Gasolina,5,Mecánica,1.0,Camioneta,NA,29200 km,42.000.000,https://carro.mercadolibre.com.co/MCO-938270430-volkswagen-gol-2021-16-comfortline-_JM#position=34&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Belmonte - Pereira
610,Chevrolet,N300,2012,Gasolina,2,Mecánica,1.2,Furgón,NA,305000 km,26.000.000,https://carro.mercadolibre.com.co/MCO-934924436-chevrolet-vivant-_JM#position=35&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,30 de Agosto - Pereira
611,Renault,Koleos,2014,Blanco,Gasolina,5,Mecánica,2.5,Camioneta,110000 km,47.000.000,https://carro.mercadolibre.com.co/MCO-934419238-chevrolet-spark-2017-12-gt-m300-lt-_JM#position=36&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
612,Chevrolet,Jimny,1999,Verde,Gasolina,5,Mecánica,1.3,Camioneta,195000 km,26.500.000,https://carro.mercadolibre.com.co/MCO-934207459-chevrolet-sail-2017-14-ls-mecanica-_JM#position=37&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
613,Chevrolet,Sail,2015,Plateado,Gasolina,4,Mecánica,1.4,Sedán,121600 km,32.000.000,https://carro.mercadolibre.com.co/MCO-904405560-kia-sorento-2007-25-lx-_JM#position=38&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
614,BMW,X3,2018,Diésel,5,Automática,2.0,Camioneta,NA,60000 km,160.000.000,https://carro.mercadolibre.com.co/MCO-931426599-ford-eco-sport-_JM#position=39&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Dosquebradas
615,Ford,F-150,2019,Blanco,Gasolina,2,Automática,3.3,Pick-Up,34131 km,152.000.000,https://carro.mercadolibre.com.co/MCO-893292031-audi-q3-35tfsi-ambition-_JM#position=40&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,30 de Agosto - Pereira
616,BMW,118I,2022,Negro,Gasolina,5,Automática,1.500,Hatchback,970 km,137.500.000,https://carro.mercadolibre.com.co/MCO-893222209-q3-sportback-35-tfsi-ambition-plus-_JM#position=41&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,30 de Agosto - Pereira
617,Audi,Q5,2018,Plateado,Diésel,5,Automática,2.0,Camioneta,58302 km,135.000.000,https://carro.mercadolibre.com.co/MCO-800934519-chevrolet-silverado-2011-60-c1500-hybrid-_JM#position=42&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
618,Ford,Explorer,2016,Azul,Gasolina,5,Automática,3.5,Camioneta,97500 km,105.000.000,https://carro.mercadolibre.com.co/MCO-939251830-chevrolet-onix-2021-10t-mecanica-_JM#position=43&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
619,Volkswagen,54,1954,Blanco,Gasolina,2,Mecánica,Monovolumen,NA,100000 km,22.000.000,https://carro.mercadolibre.com.co/MCO-867188215-honda-cr-v-2016-24-exl-_JM#position=44&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
620,Toyota,Corolla,2022,Blanco,Híbrido,4,Automática,1.800,Sedán,20000 km,110.000.000,https://carro.mercadolibre.com.co/MCO-937002708-mazda-cx-5-2018-20-touring-camioneta-_JM#position=45&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
621,Ford,Escape,2013,Blanco,Gasolina,5,Automática,2.0,Camioneta,104000 km,53.000.000,https://carro.mercadolibre.com.co/MCO-935165284-chevrolet-onix-2021-10t-mecanica-_JM#position=46&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
622,Nissan,Patrol,2003,Gasolina,5,Mecánica,4.8,Camioneta,NA,300000 km,58.000.000,https://carro.mercadolibre.com.co/MCO-934429603-kia-rio-2017-125-5-p-_JM#position=47&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,Pereira
623,Renault,Sandero,2010,Gasolina,5,Mecánica,1.6,Hatchback,NA,180000 km,25.000.000,https://carro.mercadolibre.com.co/MCO-906865162-nissan-x-trail-2015-25-advance-_JM#position=48&search_layout=grid&type=item&tracking_id=69eaf0b4-225b-401e-9188-55164ee0a6db,30 de Agosto - Pereira
624,Renault,Logan,2011,Gasolina,4,Mecánica,1.6,Sedán,NA,130000 km,23.000.000,https://carro.mercadolibre.com.co/MCO-923264765-mazda-2-2018-15-touring-_JM#position=1&search_layout=grid&type=item&tracking_id=3344d352-c00e-4255-bbd0-7671253e146b,Pereira
625,Renault,Stepway,2017,Gasolina,5,Automática,1.6,Hatchback,NA,90900 km,44.000.000,https://carro.mercadolibre.com.co/MCO-922193429-mini-countryman-2020-20-f60-cooper-s-chili-_JM#position=2&search_layout=grid&type=item&tracking_id=3344d352-c00e-4255-bbd0-7671253e146b,Pereira
626,Ford,Explorer,2007,Gasolina,5,Automática,4.6,Camioneta,NA,106900 km,40.000.000,https://carro.mercadolibre.com.co/MCO-923993627-renault-logan-2007-16-dynamique-_JM#position=3&search_layout=grid&type=item&tracking_id=3344d352-c00e-4255-bbd0-7671253e146b,Pereira
627,Mini,Cooper,2017,Gasolina,5,Automática,2.0,Hatchback,NA,35000 km,100.000.000,https://carro.mercadolibre.com.co/MCO-927393565-mazda-3-2019-20-grand-touring-lx-_JM#position=4&search_layout=grid&type=item&tracking_id=3344d352-c00e-4255-bbd0-7671253e146b,Pereira
628,Mahindra,XUV 500,2014,Diésel,5,Mecánica,2.2,Camioneta,NA,102000 km,45.000.000,https://carro.mercadolibre.com.co/MCO-921346491-toyota-fortuner-24-diesel-4x2-_JM#position=5&search_layout=grid&type=item&tracking_id=3344d352-c00e-4255-bbd0-7671253e146b,Dosquebradas
629,Renault,Duster,2015,Gasolina,5,Mecánica,2.0,Camioneta,NA,86300 km,53.000.000,https://carro.mercadolibre.com.co/MCO-930662269-nissan-versa-2020-16-sense-_JM#position=6&search_layout=grid&type=item&tracking_id=3344d352-c00e-4255-bbd0-7671253e146b,Pereira
630,Kia,Sportage,2018,Gasolina,5,Automática,2.0,Camioneta,NA,92000 km,106.000.000,https://carro.mercadolibre.com.co/MCO-932706571-chevrolet-captiva-turbo-lt-2020-_JM#position=7&search_layout=grid&type=item&tracking_id=3344d352-c00e-4255-bbd0-7671253e146b,30 de Agosto - Pereira
631,Renault,Twingo,2006,Gasolina,5,Mecánica,1.2,Hatchback,NA,190000 km,13.900.000,https://carro.mercadolibre.com.co/MCO-930635861-bmw-420i-f-36-gran-coupe-_JM#position=8&search_layout=grid&type=item&tracking_id=3344d352-c00e-4255-bbd0-7671253e146b,Maraya - Pereira
632,Toyota,Land Cruiser,2012,Gasolina,5,Mecánica,4.0,Camioneta,NA,200000 km,149.900.000,https://carro.mercadolibre.com.co/MCO-918881849-kia-sorento-2015-24-radical-4x2-_JM#position=9&search_layout=grid&type=item&tracking_id=3344d352-c00e-4255-bbd0-7671253e146b,Pereira
633,Volkswagen,Crossfox,2014,Gasolina,5,Mecánica,1.6,Hatchback,NA,59000 km,49.300.000,https://carro.mercadolibre.com.co/MCO-933949555-toyota-corolla-seg-1800-_JM#position=10&search_layout=grid&type=item&tracking_id=3344d352-c00e-4255-bbd0-7671253e146b,Pereira
634,Toyota,Fortuner,2020,Diésel,5,Automática,2.8,Camioneta,NA,50000 km,215.000.000,https://carro.mercadolibre.com.co/MCO-923715558-toyota-prado-2010-40-tx-l-_JM#position=11&search_layout=grid&type=item&tracking_id=3344d352-c00e-4255-bbd0-7671253e146b,Pereira
635,Hyundai,Azera,2013,Gasolina,4,Mecánica,3.0,Sedán,NA,70000 km,58.000.000,https://carro.mercadolibre.com.co/MCO-915656339-mazda-bt-50-original-2010-_JM#position=12&search_layout=grid&type=item&tracking_id=3344d352-c00e-4255-bbd0-7671253e146b,Centenario - Pereira
636,Mitsubishi,Montero,2008,Gasolina,2,Mecánica,gasolina,Coupé,NA,109000 km,66.000.000,https://carro.mercadolibre.com.co/MCO-906156680-renault-sandero-2018-16-expression-_JM#position=13&search_layout=grid&type=item&tracking_id=3344d352-c00e-4255-bbd0-7671253e146b,Pereira
637,Toyota,Fortuner,2016,Gasolina,5,Mecánica,2.7,Camioneta,NA,67500 km,125.000.000,https://carro.mercadolibre.com.co/MCO-938518166-mazda-cx-5-2019-25-_JM#position=14&search_layout=grid&type=item&tracking_id=3344d352-c00e-4255-bbd0-7671253e146b,Pereira
638,Toyota,Fortuner,2015,Gasolina,5,Mecánica,2.7,Camioneta,NA,8600 km,115.000.000,https://carro.mercadolibre.com.co/MCO-932836925-kia-picanto-ion-r-2016-1250-cc-_JM#position=15&search_layout=grid&type=item&tracking_id=3344d352-c00e-4255-bbd0-7671253e146b,Cuba - Pereira
639,Toyota,Hilux,2007,Gasolina,2,Mecánica,2.7,Pick-Up,NA,103000 km,80.000.000,https://carro.mercadolibre.com.co/MCO-925011285-nissan-x-trail-2007-25-x-ltd-_JM#position=16&search_layout=grid&type=item&tracking_id=3344d352-c00e-4255-bbd0-7671253e146b,Pereira
640,Chevrolet,Sail,2016,Gris,Gasolina,4,Mecánica,1400,Sedán,91000 km,32.500.000,https://carro.mercadolibre.com.co/MCO-920760098-mazda-cx30-touring-2022-_JM#position=17&search_layout=grid&type=item&tracking_id=3344d352-c00e-4255-bbd0-7671253e146b,Centro - Pereira
641,Kia,Carens,2014,Gasolina,5,Mecánica,2.0,Camioneta,NA,143241 km,48.000.000,https://carro.mercadolibre.com.co/MCO-927967413-suzuki-celerio-2020-10-hg-_JM#position=18&search_layout=grid&type=item&tracking_id=3344d352-c00e-4255-bbd0-7671253e146b,Dosquebradas
642,Toyota,Prado,2019,Diésel,5,Automática,3.0,Camioneta,NA,61560 km,258.000.000,https://carro.mercadolibre.com.co/MCO-917033018-volskwaguen-golf-gti-20-_JM#position=19&search_layout=grid&type=item&tracking_id=3344d352-c00e-4255-bbd0-7671253e146b,Maraya - Pereira
643,Ford,Mustang,2013,Gasolina,2,Automática,5.0,Coupé,NA,66000 km,96.900.000,https://carro.mercadolibre.com.co/MCO-939399431-toyota-burbuja-1998-45-autana-fzj80-_JM#position=20&search_layout=grid&type=item&tracking_id=3344d352-c00e-4255-bbd0-7671253e146b,Pereira
